x;y;z;rho_b
38;51;54;0.156303
39;51;54;0.321873
40;51;54;0.439899
41;51;54;0.489858
42;51;54;0.503897
43;51;54;0.506575
44;51;54;0.506975
45;51;54;0.507083
46;51;54;0.507104
47;51;54;0.507107
48;51;54;0.507107
49;51;54;0.50711
50;51;54;0.507109
51;51;54;0.507107
52;51;54;0.507109
53;51;54;0.507102
54;51;54;0.507057
55;51;54;0.506878
56;51;54;0.50576
57;51;54;0.499249
58;51;54;0.470982
59;51;54;0.388607
60;51;54;0.237256
61;51;54;0.0860899
62;51;54;0.0178113
36;52;54;0.00531467
37;52;54;0.0316693
38;52;54;0.126441
39;52;54;0.286941
40;52;54;0.41818
41;52;54;0.481499
42;52;54;0.501587
43;52;54;0.506092
44;52;54;0.506906
45;52;54;0.507052
46;52;54;0.507107
47;52;54;0.507104
48;52;54;0.507109
49;52;54;0.507112
50;52;54;0.507112
51;52;54;0.507109
52;52;54;0.507108
53;52;54;0.507086
54;52;54;0.507009
55;52;54;0.506651
56;52;54;0.504698
57;52;54;0.494584
58;52;54;0.456479
59;52;54;0.35926
60;52;54;0.201458
61;52;54;0.0663916
62;52;54;0.013082
37;53;54;0.0205419
38;53;54;0.089957
39;53;54;0.234781
40;53;54;0.380614
41;53;54;0.463914
42;53;54;0.496082
43;53;54;0.50466
44;53;54;0.506609
45;53;54;0.506977
46;53;54;0.507067
47;53;54;0.507098
48;53;54;0.507108
49;53;54;0.507105
50;53;54;0.507108
51;53;54;0.507102
52;53;54;0.507086
53;53;54;0.507042
54;53;54;0.506854
55;53;54;0.505955
56;53;54;0.501795
57;53;54;0.484131
58;53;54;0.429315
59;53;54;0.31147
60;53;54;0.1538
61;53;54;0.0444802
62;53;54;0.00835899
37;54;54;0.0115209
38;54;54;0.0548695
39;54;54;0.169551
40;54;54;0.320671
41;54;54;0.430228
42;54;54;0.482435
43;54;54;0.500618
44;54;54;0.505368
45;54;54;0.506678
46;54;54;0.506946
47;54;54;0.507031
48;54;54;0.507062
49;54;54;0.507074
50;54;54;0.507064
51;54;54;0.507057
52;54;54;0.507009
53;54;54;0.506854
54;54;54;0.506179
55;54;54;0.503801
56;54;54;0.494047
57;54;54;0.461427
58;54;54;0.382046
59;54;54;0.244231
60;54;54;0.101155
61;54;54;0.0256633
37;55;54;0.00562579
38;55;54;0.0282114
39;55;54;0.102524
40;55;54;0.237912
41;55;54;0.3703
42;55;54;0.451163
43;55;54;0.488351
44;55;54;0.501284
45;55;54;0.505145
46;55;54;0.506421
47;55;54;0.506813
48;55;54;0.506905
49;55;54;0.506964
50;55;54;0.506942
51;55;54;0.506878
52;55;54;0.506651
53;55;54;0.505955
54;55;54;0.503801
55;55;54;0.496391
56;55;54;0.473494
57;55;54;0.416678
58;55;54;0.306963
59;55;54;0.163722
60;55;54;0.0556613
61;55;54;0.0126833
38;56;54;0.0122631
39;56;54;0.0502494
40;56;54;0.14457
41;56;54;0.277054
42;56;54;0.389387
43;56;54;0.454755
44;56;54;0.486437
45;56;54;0.498987
46;56;54;0.50361
47;56;54;0.505368
48;56;54;0.506023
49;56;54;0.506231
50;56;54;0.506156
51;56;54;0.50576
52;56;54;0.504698
53;56;54;0.501795
54;56;54;0.494047
55;56;54;0.473494
56;56;54;0.426656
57;56;54;0.337058
58;56;54;0.20823
59;56;54;0.0883144
60;56;54;0.0252441
61;56;54;0.00542336
39;57;54;0.0198506
40;57;54;0.0675964
41;57;54;0.165039
42;57;54;0.284672
43;57;54;0.382936
44;57;54;0.443046
45;57;54;0.475181
46;57;54;0.490513
47;57;54;0.497432
48;57;54;0.500452
49;57;54;0.50149
50;57;54;0.501136
51;57;54;0.499249
52;57;54;0.494584
53;57;54;0.484131
54;57;54;0.461427
55;57;54;0.416678
56;57;54;0.337058
57;57;54;0.22372
58;57;54;0.109149
59;57;54;0.0374368
60;57;54;0.00957537
39;58;54;0.00653837
40;58;54;0.0242769
41;58;54;0.0714871
42;58;54;0.157787
43;58;54;0.260857
44;58;54;0.349128
45;58;54;0.409219
46;58;54;0.445263
47;58;54;0.465163
48;58;54;0.475102
49;58;54;0.478713
50;58;54;0.477529
51;58;54;0.470982
52;58;54;0.456479
53;58;54;0.429315
54;58;54;0.382046
55;58;54;0.306963
56;58;54;0.20823
57;58;54;0.109149
58;58;54;0.0425184
59;58;54;0.0126673
40;59;54;0.00700517
41;59;54;0.0226489
42;59;54;0.0599365
43;59;54;0.124928
44;59;54;0.205686
45;59;54;0.280967
46;59;54;0.338501
47;59;54;0.376334
48;59;54;0.397904
49;59;54;0.406451
50;59;54;0.403564
51;59;54;0.388607
52;59;54;0.35926
53;59;54;0.31147
54;59;54;0.244231
55;59;54;0.163722
56;59;54;0.0883144
57;59;54;0.0374368
58;59;54;0.0126673
41;60;54;0.00565036
42;60;54;0.0160635
43;60;54;0.0387854
44;60;54;0.0774567
45;60;54;0.128054
46;60;54;0.179369
47;60;54;0.221639
48;60;54;0.249604
49;60;54;0.26151
50;60;54;0.257431
51;60;54;0.237256
52;60;54;0.201458
53;60;54;0.1538
54;60;54;0.101155
55;60;54;0.0556613
56;60;54;0.0252441
57;60;54;0.00957537
43;61;54;0.00853103
44;61;54;0.0185647
45;61;54;0.0346829
46;61;54;0.0556316
47;61;54;0.0770831
48;61;54;0.0937243
49;61;54;0.101594
50;61;54;0.0988236
51;61;54;0.0860899
52;61;54;0.0663916
53;61;54;0.0444802
54;61;54;0.0256633
55;61;54;0.0126833
56;61;54;0.00542336
45;62;54;0.00639665
46;62;54;0.0106956
47;62;54;0.0155875
48;62;54;0.0197826
49;62;54;0.0218903
50;62;54;0.0211417
51;62;54;0.0178113
52;62;54;0.013082
53;62;54;0.00835899
45;37;55;0.0077134
46;37;55;0.0128837
47;37;55;0.0187376
48;37;55;0.0237401
49;37;55;0.0262395
50;37;55;0.0253455
51;37;55;0.0213867
52;37;55;0.0157236
53;37;55;0.0100684
54;37;55;0.00562579
43;38;55;0.00945374
44;38;55;0.020471
45;38;55;0.0380621
46;38;55;0.0606409
47;38;55;0.0834824
48;38;55;0.101076
49;38;55;0.109327
50;38;55;0.106418
51;38;55;0.0929731
52;38;55;0.0720796
53;38;55;0.0486414
54;38;55;0.0282114
55;38;55;0.0140091
56;38;55;0.00601887
41;39;55;0.0058126
42;39;55;0.0164248
43;39;55;0.0395218
44;39;55;0.0786367
45;39;55;0.129762
46;39;55;0.181416
47;39;55;0.223783
48;39;55;0.251752
49;39;55;0.263605
50;39;55;0.259482
51;39;55;0.239394
52;39;55;0.203501
53;39;55;0.155573
54;39;55;0.102524
55;39;55;0.0565796
56;39;55;0.0257142
57;39;55;0.00980186
40;40;55;0.0066841
41;40;55;0.0215148
42;40;55;0.0571307
43;40;55;0.120013
44;40;55;0.199817
45;40;55;0.274768
46;40;55;0.332931
47;40;55;0.371463
48;40;55;0.393481
49;40;55;0.40232
50;40;55;0.399332
51;40;55;0.383925
52;40;55;0.353964
53;40;55;0.305428
54;40;55;0.237912
55;40;55;0.158075
56;40;55;0.0844006
57;40;55;0.0355618
58;40;55;0.0120374
39;41;55;0.0058126
40;41;55;0.0215148
41;41;55;0.0642438
42;41;55;0.145276
43;41;55;0.246449
44;41;55;0.336027
45;41;55;0.39934
46;41;55;0.437649
47;41;55;0.459291
48;41;55;0.470332
49;41;55;0.47439
50;41;55;0.473023
51;41;55;0.465715
52;41;55;0.449773
53;41;55;0.420517
54;41;55;0.3703
55;41;55;0.292658
56;41;55;0.194312
57;41;55;0.0989587
58;41;55;0.0378337
59;41;55;0.0112139
39;42;55;0.0164248
40;42;55;0.0571307
41;42;55;0.145276
42;42;55;0.262083
43;42;55;0.364335
44;42;55;0.430588
45;42;55;0.467175
46;42;55;0.48568
47;42;55;0.494245
48;42;55;0.498015
49;42;55;0.499337
50;42;55;0.498889
51;42;55;0.49647
52;42;55;0.490689
53;42;55;0.477862
54;42;55;0.451163
55;42;55;0.401315
56;42;55;0.315525
57;42;55;0.201711
58;42;55;0.093737
59;42;55;0.0311407
60;42;55;0.00790787
38;43;55;0.00945374
39;43;55;0.0395218
40;43;55;0.120013
41;43;55;0.246449
42;43;55;0.364335
43;43;55;0.439322
44;43;55;0.478276
45;43;55;0.495009
46;43;55;0.501609
47;43;55;0.504266
48;43;55;0.505306
49;43;55;0.505618
50;43;55;0.505515
51;43;55;0.504903
52;43;55;0.503185
53;43;55;0.499017
54;43;55;0.488351
55;43;55;0.461659
56;43;55;0.406846
57;43;55;0.307681
58;43;55;0.178974
59;43;55;0.0710155
60;43;55;0.0195367
38;44;55;0.020471
39;44;55;0.0786367
40;44;55;0.199817
41;44;55;0.336027
42;44;55;0.430588
43;44;55;0.478276
44;44;55;0.497187
45;44;55;0.503698
46;44;55;0.505752
47;44;55;0.506485
48;44;55;0.50674
49;44;55;0.506815
50;44;55;0.50679
51;44;55;0.506658
52;44;55;0.506223
53;44;55;0.504906
54;44;55;0.501284
55;44;55;0.49
56;44;55;0.458183
57;44;55;0.389026
58;44;55;0.268444
59;44;55;0.130905
60;44;55;0.0411856
61;44;55;0.00910772
37;45;55;0.0077134
38;45;55;0.0380621
39;45;55;0.129762
40;45;55;0.274768
41;45;55;0.39934
42;45;55;0.467175
43;45;55;0.495009
44;45;55;0.503698
45;45;55;0.506031
46;45;55;0.506753
47;45;55;0.506936
48;45;55;0.507001
49;45;55;0.507015
50;45;55;0.50701
51;45;55;0.506969
52;45;55;0.506868
53;45;55;0.506521
54;45;55;0.505145
55;45;55;0.500575
56;45;55;0.484399
57;45;55;0.438695
58;45;55;0.341817
59;45;55;0.197867
60;45;55;0.073126
61;45;55;0.0173378
37;46;55;0.0128837
38;46;55;0.0606409
39;46;55;0.181416
40;46;55;0.332931
41;46;55;0.437649
42;46;55;0.48568
43;46;55;0.501609
44;46;55;0.505752
45;46;55;0.506753
46;46;55;0.506987
47;46;55;0.507054
48;46;55;0.507081
49;46;55;0.507088
50;46;55;0.507083
51;46;55;0.507077
52;46;55;0.507032
53;46;55;0.506889
54;46;55;0.506421
55;46;55;0.504351
56;46;55;0.49592
57;46;55;0.466612
58;46;55;0.391928
59;46;55;0.257069
60;46;55;0.110253
61;46;55;0.0286028
62;46;55;0.00520007
37;47;55;0.0187376
38;47;55;0.0834824
39;47;55;0.223783
40;47;55;0.371463
41;47;55;0.459291
42;47;55;0.494245
43;47;55;0.504266
44;47;55;0.506485
45;47;55;0.506936
46;47;55;0.507054
47;47;55;0.507101
48;47;55;0.507107
49;47;55;0.507102
50;47;55;0.507104
51;47;55;0.507107
52;47;55;0.507087
53;47;55;0.507012
54;47;55;0.506813
55;47;55;0.505757
56;47;55;0.500751
57;47;55;0.481108
58;47;55;0.422405
59;47;55;0.30078
60;47;55;0.144336
61;47;55;0.040879
62;47;55;0.0075876
37;48;55;0.0237401
38;48;55;0.101076
39;48;55;0.251752
40;48;55;0.393481
41;48;55;0.470332
42;48;55;0.498015
43;48;55;0.505306
44;48;55;0.50674
45;48;55;0.507001
46;48;55;0.507081
47;48;55;0.507107
48;48;55;0.507104
49;48;55;0.507109
50;48;55;0.507108
51;48;55;0.507107
52;48;55;0.507098
53;48;55;0.50705
54;48;55;0.506905
55;48;55;0.506294
56;48;55;0.502876
57;48;55;0.487886
58;48;55;0.438968
59;48;55;0.327474
60;48;55;0.16868
61;48;55;0.0509744
62;48;55;0.00965921
37;49;55;0.0262395
38;49;55;0.109327
39;49;55;0.263605
40;49;55;0.40232
41;49;55;0.47439
42;49;55;0.499337
43;49;55;0.505618
44;49;55;0.506815
45;49;55;0.507015
46;49;55;0.507088
47;49;55;0.507102
48;49;55;0.507109
49;49;55;0.507107
50;49;55;0.507109
51;49;55;0.507107
52;49;55;0.507098
53;49;55;0.507064
54;49;55;0.506964
55;49;55;0.506439
56;49;55;0.503578
57;49;55;0.490329
58;49;55;0.445271
59;49;55;0.338458
60;49;55;0.179558
61;49;55;0.055904
62;49;55;0.0107084
37;50;55;0.0253455
38;50;55;0.106418
39;50;55;0.259482
40;50;55;0.399332
41;50;55;0.473023
42;50;55;0.498889
43;50;55;0.505515
44;50;55;0.50679
45;50;55;0.50701
46;50;55;0.507083
47;50;55;0.507104
48;50;55;0.507108
49;50;55;0.507109
50;50;55;0.507111
51;50;55;0.507107
52;50;55;0.507103
53;50;55;0.507059
54;50;55;0.506942
55;50;55;0.506407
56;50;55;0.503346
57;50;55;0.489506
58;50;55;0.443154
59;50;55;0.334699
60;50;55;0.175785
61;50;55;0.0541649
62;50;55;0.0103345
37;51;55;0.0213867
38;51;55;0.0929731
39;51;55;0.239394
40;51;55;0.383925
41;51;55;0.465715
42;51;55;0.49647
43;51;55;0.504903
44;51;55;0.506658
45;51;55;0.506969
46;51;55;0.507077
47;51;55;0.507107
48;51;55;0.507107
49;51;55;0.507107
50;51;55;0.507107
51;51;55;0.50711
52;51;55;0.507093
53;51;55;0.507043
54;51;55;0.506878
55;51;55;0.506068
56;51;55;0.50202
57;51;55;0.485129
58;51;55;0.431928
59;51;55;0.315889
60;51;55;0.157708
61;51;55;0.0462802
62;51;55;0.00868534
37;52;55;0.0157236
38;52;55;0.0720796
39;52;55;0.203501
40;52;55;0.353964
41;52;55;0.449773
42;52;55;0.490689
43;52;55;0.503185
44;52;55;0.506223
45;52;55;0.506868
46;52;55;0.507032
47;52;55;0.507087
48;52;55;0.507098
49;52;55;0.507098
50;52;55;0.507103
51;52;55;0.507093
52;52;55;0.507064
53;52;55;0.506969
54;52;55;0.506651
55;52;55;0.505217
56;52;55;0.498802
57;52;55;0.474915
58;52;55;0.408894
59;52;55;0.280478
60;52;55;0.127775
61;52;55;0.0346432
62;52;55;0.00635759
37;53;55;0.0100684
38;53;55;0.0486414
39;53;55;0.155573
40;53;55;0.305428
41;53;55;0.420517
42;53;55;0.477862
43;53;55;0.499017
44;53;55;0.504906
45;53;55;0.506521
46;53;55;0.506889
47;53;55;0.507012
48;53;55;0.50705
49;53;55;0.507064
50;53;55;0.507059
51;53;55;0.507043
52;53;55;0.506969
53;53;55;0.506774
54;53;55;0.505955
55;53;55;0.502868
56;53;55;0.491226
57;53;55;0.45448
58;53;55;0.369045
59;53;55;0.22838
60;53;55;0.091034
61;53;55;0.0225402
37;54;55;0.00562579
38;54;55;0.0282114
39;54;55;0.102524
40;54;55;0.237912
41;54;55;0.3703
42;54;55;0.451163
43;54;55;0.488351
44;54;55;0.501284
45;54;55;0.505145
46;54;55;0.506421
47;54;55;0.506813
48;54;55;0.506905
49;54;55;0.506964
50;54;55;0.506942
51;54;55;0.506878
52;54;55;0.506651
53;54;55;0.505955
54;54;55;0.503801
55;54;55;0.496391
56;54;55;0.473494
57;54;55;0.416678
58;54;55;0.306963
59;54;55;0.163722
60;54;55;0.0556613
61;54;55;0.0126833
38;55;55;0.0140091
39;55;55;0.0565796
40;55;55;0.158075
41;55;55;0.292658
42;55;55;0.401315
43;55;55;0.461659
44;55;55;0.49
45;55;55;0.500575
46;55;55;0.504351
47;55;55;0.505757
48;55;55;0.506294
49;55;55;0.506439
50;55;55;0.506407
51;55;55;0.506068
52;55;55;0.505217
53;55;55;0.502868
54;55;55;0.496391
55;55;55;0.478797
56;55;55;0.435708
57;55;55;0.351322
58;55;55;0.223728
59;55;55;0.098168
60;55;55;0.0286811
61;55;55;0.00621053
38;56;55;0.00601887
39;56;55;0.0257142
40;56;55;0.0844006
41;56;55;0.194312
42;56;55;0.315525
43;56;55;0.406846
44;56;55;0.458183
45;56;55;0.484399
46;56;55;0.49592
47;56;55;0.500751
48;56;55;0.502876
49;56;55;0.503578
50;56;55;0.503346
51;56;55;0.50202
52;56;55;0.498802
53;56;55;0.491226
54;56;55;0.473494
55;56;55;0.435708
56;56;55;0.365262
57;56;55;0.255045
58;56;55;0.132771
59;56;55;0.0478121
60;56;55;0.0125091
39;57;55;0.00980186
40;57;55;0.0355618
41;57;55;0.0989587
42;57;55;0.201711
43;57;55;0.307681
44;57;55;0.389026
45;57;55;0.438695
46;57;55;0.466612
47;57;55;0.481108
48;57;55;0.487886
49;57;55;0.490329
50;57;55;0.489506
51;57;55;0.485129
52;57;55;0.474915
53;57;55;0.45448
54;57;55;0.416678
55;57;55;0.351322
56;57;55;0.255045
57;57;55;0.145809
58;57;55;0.0607847
59;57;55;0.0188446
40;58;55;0.0120374
41;58;55;0.0378337
42;58;55;0.093737
43;58;55;0.178974
44;58;55;0.268444
45;58;55;0.341817
46;58;55;0.391928
47;58;55;0.422405
48;58;55;0.438968
49;58;55;0.445271
50;58;55;0.443154
51;58;55;0.431928
52;58;55;0.408894
53;58;55;0.369045
54;58;55;0.306963
55;58;55;0.223728
56;58;55;0.132771
57;58;55;0.0607847
58;58;55;0.0215603
59;58;55;0.00623897
41;59;55;0.0112139
42;59;55;0.0311407
43;59;55;0.0710155
44;59;55;0.130905
45;59;55;0.197867
46;59;55;0.257069
47;59;55;0.30078
48;59;55;0.327474
49;59;55;0.338458
50;59;55;0.334699
51;59;55;0.315889
52;59;55;0.280478
53;59;55;0.22838
54;59;55;0.163722
55;59;55;0.098168
56;59;55;0.0478121
57;59;55;0.0188446
58;59;55;0.00623897
42;60;55;0.00790787
43;60;55;0.0195367
44;60;55;0.0411856
45;60;55;0.073126
46;60;55;0.110253
47;60;55;0.144336
48;60;55;0.16868
49;60;55;0.179558
50;60;55;0.175785
51;60;55;0.157708
52;60;55;0.127775
53;60;55;0.091034
54;60;55;0.0556613
55;60;55;0.0286811
56;60;55;0.0125091
44;61;55;0.00910772
45;61;55;0.0173378
46;61;55;0.0286028
47;61;55;0.040879
48;61;55;0.0509744
49;61;55;0.055904
50;61;55;0.0541649
51;61;55;0.0462802
52;61;55;0.0346432
53;61;55;0.0225402
54;61;55;0.0126833
55;61;55;0.00621053
46;62;55;0.00520007
47;62;55;0.0075876
48;62;55;0.00965921
49;62;55;0.0107084
50;62;55;0.0103345
51;62;55;0.00868534
52;62;55;0.00635759
46;37;56;0.00547326
47;37;56;0.00798821
48;37;56;0.0101674
49;37;56;0.0112664
50;37;56;0.0108722
51;37;56;0.00913834
52;37;56;0.00668913
44;38;56;0.00882449
45;38;56;0.0167664
46;38;56;0.0276845
47;38;56;0.0395846
48;38;56;0.0493848
49;38;56;0.0541503
50;38;56;0.0524515
51;38;56;0.0448203
52;38;56;0.0335112
53;38;56;0.021792
54;38;56;0.0122631
55;38;56;0.00601887
42;39;56;0.00710041
43;39;56;0.0175092
44;39;56;0.037078
45;39;56;0.0663286
46;39;56;0.100964
47;39;56;0.133329
48;39;56;0.156657
49;39;56;0.167279
50;39;56;0.163571
51;39;56;0.146044
52;39;56;0.117496
53;39;56;0.0829112
54;39;56;0.0502494
55;39;56;0.0257142
56;39;56;0.0112007
41;40;56;0.00934937
42;40;56;0.0260601
43;40;56;0.0604458
44;40;56;0.114067
45;40;56;0.177255
46;40;56;0.235006
47;40;56;0.279047
48;40;56;0.306666
49;40;56;0.318116
50;40;56;0.31417
51;40;56;0.294556
52;40;56;0.25835
53;40;56;0.206665
54;40;56;0.14457
55;40;56;0.0844006
56;40;56;0.0402488
57;40;56;0.0156975
58;40;56;0.00520729
40;41;56;0.00934937
41;41;56;0.0296971
42;41;56;0.0759617
43;41;56;0.151798
44;41;56;0.238371
45;41;56;0.313487
46;41;56;0.367901
47;41;56;0.402102
48;41;56;0.421174
49;41;56;0.428509
50;41;56;0.426032
51;41;56;0.413032
52;41;56;0.386698
53;41;56;0.342663
54;41;56;0.277054
55;41;56;0.194312
56;41;56;0.109629
57;41;56;0.0483116
58;41;56;0.0167559
39;42;56;0.00710041
40;42;56;0.0260601
41;42;56;0.0759617
42;42;56;0.165827
43;42;56;0.269678
44;42;56;0.357239
45;42;56;0.415744
46;42;56;0.449909
47;42;56;0.468835
48;42;56;0.478075
49;42;56;0.481475
50;42;56;0.480335
51;42;56;0.47422
52;42;56;0.460647
53;42;56;0.434662
54;42;56;0.389387
55;42;56;0.315525
56;42;56;0.217153
57;42;56;0.115112
58;42;56;0.0453722
59;42;56;0.0136607
39;43;56;0.0175092
40;43;56;0.0604458
41;43;56;0.151798
42;43;56;0.269678
43;43;56;0.370982
44;43;56;0.4349
45;43;56;0.470046
46;43;56;0.487511
47;43;56;0.495386
48;43;56;0.498873
49;43;56;0.500093
50;43;56;0.499684
51;43;56;0.497475
52;43;56;0.492102
53;43;56;0.480166
54;43;56;0.454755
55;43;56;0.406846
56;43;56;0.322812
57;43;56;0.20917
58;43;56;0.0986204
59;43;56;0.0331123
60;43;56;0.00843955
38;44;56;0.00882449
39;44;56;0.037078
40;44;56;0.114067
41;44;56;0.238371
42;44;56;0.357239
43;44;56;0.4349
44;44;56;0.475629
45;44;56;0.493724
46;44;56;0.500939
47;44;56;0.503891
48;44;56;0.505058
49;44;56;0.505386
50;44;56;0.505286
51;44;56;0.504611
52;44;56;0.502652
53;44;56;0.498093
54;44;56;0.486437
55;44;56;0.458183
56;44;56;0.400995
57;44;56;0.299785
58;44;56;0.171509
59;44;56;0.0670119
60;44;56;0.0182652
38;45;56;0.0167664
39;45;56;0.0663286
40;45;56;0.177255
41;45;56;0.313487
42;45;56;0.415744
43;45;56;0.470046
44;45;56;0.493724
45;45;56;0.502239
46;45;56;0.505134
47;45;56;0.50617
48;45;56;0.506525
49;45;56;0.506654
50;45;56;0.506616
51;45;56;0.50638
52;45;56;0.505782
53;45;56;0.504031
54;45;56;0.498987
55;45;56;0.484399
56;45;56;0.447016
57;45;56;0.369594
58;45;56;0.244648
59;45;56;0.112923
60;45;56;0.0341165
61;45;56;0.00742515
37;46;56;0.00547326
38;46;56;0.0276845
39;46;56;0.100964
40;46;56;0.235006
41;46;56;0.367901
42;46;56;0.449909
43;46;56;0.487511
44;46;56;0.500939
45;46;56;0.505134
46;46;56;0.506368
47;46;56;0.506763
48;46;56;0.506904
49;46;56;0.506955
50;46;56;0.506938
51;46;56;0.506852
52;46;56;0.506615
53;46;56;0.505913
54;46;56;0.50361
55;46;56;0.49592
56;46;56;0.472361
57;46;56;0.414696
58;46;56;0.304238
59;46;56;0.161298
60;46;56;0.0546386
61;46;56;0.0123891
37;47;56;0.00798821
38;47;56;0.0395846
39;47;56;0.133329
40;47;56;0.279047
41;47;56;0.402102
42;47;56;0.468835
43;47;56;0.495386
44;47;56;0.503891
45;47;56;0.50617
46;47;56;0.506763
47;47;56;0.506948
48;47;56;0.507041
49;47;56;0.507048
50;47;56;0.507045
51;47;56;0.507006
52;47;56;0.506868
53;47;56;0.506562
54;47;56;0.505368
55;47;56;0.500751
56;47;56;0.485262
57;47;56;0.440945
58;47;56;0.345619
59;47;56;0.201957
60;47;56;0.0757027
61;47;56;0.0180289
37;48;56;0.0101674
38;48;56;0.0493848
39;48;56;0.156657
40;48;56;0.306666
41;48;56;0.421174
42;48;56;0.478075
43;48;56;0.498873
44;48;56;0.505058
45;48;56;0.506525
46;48;56;0.506904
47;48;56;0.507041
48;48;56;0.507075
49;48;56;0.507072
50;48;56;0.507078
51;48;56;0.507062
52;48;56;0.506981
53;48;56;0.506771
54;48;56;0.506023
55;48;56;0.502876
56;48;56;0.491129
57;48;56;0.454997
58;48;56;0.369629
59;48;56;0.229458
60;48;56;0.0920791
61;48;56;0.0228518
37;49;56;0.0112664
38;49;56;0.0541503
39;49;56;0.167279
40;49;56;0.318116
41;49;56;0.428509
42;49;56;0.481475
43;49;56;0.500093
44;49;56;0.505386
45;49;56;0.506654
46;49;56;0.506955
47;49;56;0.507048
48;49;56;0.507072
49;49;56;0.507089
50;49;56;0.507087
51;49;56;0.507063
52;49;56;0.507029
53;49;56;0.506847
54;49;56;0.506231
55;49;56;0.503578
56;49;56;0.493159
57;49;56;0.460267
58;49;56;0.379475
59;49;56;0.241294
60;49;56;0.0998089
61;49;56;0.0252615
37;50;56;0.0108722
38;50;56;0.0524515
39;50;56;0.163571
40;50;56;0.31417
41;50;56;0.426032
42;50;56;0.480335
43;50;56;0.499684
44;50;56;0.505286
45;50;56;0.506616
46;50;56;0.506938
47;50;56;0.507045
48;50;56;0.507078
49;50;56;0.507087
50;50;56;0.507083
51;50;56;0.507064
52;50;56;0.50701
53;50;56;0.50682
54;50;56;0.506156
55;50;56;0.503346
56;50;56;0.492531
57;50;56;0.4585
58;50;56;0.376078
59;50;56;0.237216
60;50;56;0.0970989
61;50;56;0.0244055
37;51;56;0.00913834
38;51;56;0.0448203
39;51;56;0.146044
40;51;56;0.294556
41;51;56;0.413032
42;51;56;0.47422
43;51;56;0.497475
44;51;56;0.504611
45;51;56;0.50638
46;51;56;0.506852
47;51;56;0.507006
48;51;56;0.507062
49;51;56;0.507063
50;51;56;0.507064
51;51;56;0.507048
52;51;56;0.506935
53;51;56;0.506694
54;51;56;0.50576
55;51;56;0.50202
56;51;56;0.488735
57;51;56;0.449043
58;51;56;0.359319
59;51;56;0.217216
60;51;56;0.0845633
61;51;56;0.0205896
37;52;56;0.00668913
38;52;56;0.0335112
39;52;56;0.117496
40;52;56;0.25835
41;52;56;0.386698
42;52;56;0.460647
43;52;56;0.492102
44;52;56;0.502652
45;52;56;0.505782
46;52;56;0.506615
47;52;56;0.506868
48;52;56;0.506981
49;52;56;0.507029
50;52;56;0.50701
51;52;56;0.506935
52;52;56;0.506788
53;52;56;0.506306
54;52;56;0.504698
55;52;56;0.498802
56;52;56;0.479776
57;52;56;0.429416
58;52;56;0.326734
59;52;56;0.182577
60;52;56;0.065156
61;52;56;0.0151316
38;53;56;0.021792
39;53;56;0.0829112
40;53;56;0.206665
41;53;56;0.342663
42;53;56;0.434662
43;53;56;0.480166
44;53;56;0.498093
45;53;56;0.504031
46;53;56;0.505913
47;53;56;0.506562
48;53;56;0.506771
49;53;56;0.506847
50;53;56;0.50682
51;53;56;0.506694
52;53;56;0.506306
53;53;56;0.50522
54;53;56;0.501795
55;53;56;0.491226
56;53;56;0.461431
57;53;56;0.394369
58;53;56;0.275904
59;53;56;0.136872
60;53;56;0.0437357
61;53;56;0.00969311
38;54;56;0.0122631
39;54;56;0.0502494
40;54;56;0.14457
41;54;56;0.277054
42;54;56;0.389387
43;54;56;0.454755
44;54;56;0.486437
45;54;56;0.498987
46;54;56;0.50361
47;54;56;0.505368
48;54;56;0.506023
49;54;56;0.506231
50;54;56;0.506156
51;54;56;0.50576
52;54;56;0.504698
53;54;56;0.501795
54;54;56;0.494047
55;54;56;0.473494
56;54;56;0.426656
57;54;56;0.337058
58;54;56;0.20823
59;54;56;0.0883144
60;54;56;0.0252441
61;54;56;0.00542336
38;55;56;0.00601887
39;55;56;0.0257142
40;55;56;0.0844006
41;55;56;0.194312
42;55;56;0.315525
43;55;56;0.406846
44;55;56;0.458183
45;55;56;0.484399
46;55;56;0.49592
47;55;56;0.500751
48;55;56;0.502876
49;55;56;0.503578
50;55;56;0.503346
51;55;56;0.50202
52;55;56;0.498802
53;55;56;0.491226
54;55;56;0.473494
55;55;56;0.435708
56;55;56;0.365262
57;55;56;0.255045
58;55;56;0.132771
59;55;56;0.0478121
60;55;56;0.0125091
39;56;56;0.0112007
40;56;56;0.0402488
41;56;56;0.109629
42;56;56;0.217153
43;56;56;0.322812
44;56;56;0.400995
45;56;56;0.447016
46;56;56;0.472361
47;56;56;0.485262
48;56;56;0.491129
49;56;56;0.493159
50;56;56;0.492531
51;56;56;0.488735
52;56;56;0.479776
53;56;56;0.461431
54;56;56;0.426656
55;56;56;0.365262
56;56;56;0.270688
57;56;56;0.159481
58;56;56;0.0681553
59;56;56;0.0214684
60;56;56;0.00539411
40;57;56;0.0156975
41;57;56;0.0483116
42;57;56;0.115112
43;57;56;0.20917
44;57;56;0.299785
45;57;56;0.369594
46;57;56;0.414696
47;57;56;0.440945
48;57;56;0.454997
49;57;56;0.460267
50;57;56;0.4585
51;57;56;0.449043
52;57;56;0.429416
53;57;56;0.394369
54;57;56;0.337058
