time;PosX;PosY;v_x;v_y;Re;alpha;a
46520;311.488;2329.29;0.022504;0.0457547;103.024;0.4653951273540413;21.380637424365364
46530;311.713;2329.75;0.022395;0.0458023;103.131;0.4626931179366608;21.376472556429647
46540;311.937;2330.21;0.0222885;0.0458718;103.288;0.4602437876645034;21.375551494963116
46550;312.159;2330.67;0.0221745;0.0459221;103.401;0.45736219288977437;21.372057498858876
46560;312.381;2331.13;0.0220659;0.0459812;103.534;0.4545809066740144;21.36892990393313
46570;312.6;2331.59;0.021942;0.0460333;103.652;0.45171260588630935;21.366195271365296
46580;312.819;2332.05;0.0218204;0.04609;103.779;0.4488573923051609;21.363040481318954
46590;313.036;2332.51;0.0216984;0.0461531;103.921;0.446002193892886;21.36024041381964
46600;313.254;2332.97;0.0215837;0.0461984;104.023;0.4429466240237404;21.358757151189128
46610;313.469;2333.44;0.0214537;0.046274;104.194;0.4400387331162707;21.35537408727231
46620;313.682;2333.9;0.0213201;0.0463306;104.321;0.43707821573576794;21.35353390621723
46630;313.895;2334.36;0.0211951;0.0463896;104.454;0.4339635723119628;21.35364716126262
46640;314.107;2334.83;0.0210692;0.0464473;104.584;0.43091981071597873;21.351775785168947
46650;314.317;2335.29;0.0209385;0.0465119;104.729;0.42781553593937705;21.348587402735774
46660;314.526;2335.76;0.0207943;0.04657;104.86;0.42468176986862316;21.34612659774388
46670;314.734;2336.22;0.0206682;0.0466169;104.966;0.42128097521865004;21.347816254858706
46680;314.94;2336.69;0.0205211;0.0466807;105.109;0.41818170713716;21.346161978041483
46690;315.144;2337.16;0.0203748;0.0467454;105.255;0.41492064588908895;21.342905076397052
46700;315.348;2337.63;0.0202407;0.046812;105.405;0.4117114513898206;21.341637509643796
46710;315.55;2338.1;0.0200948;0.0468837;105.566;0.40834289347306946;21.341787674440994
46720;315.75;2338.56;0.0199418;0.0469294;105.669;0.4049858914414506;21.342608293611377
46730;315.948;2339.04;0.0197883;0.0469942;105.815;0.40158928835708074;21.341723622170537
46740;316.147;2339.5;0.0196461;0.0470385;105.915;0.39802625447317347;21.340024200523025
46750;316.34;2339.98;0.0194764;0.0471236;106.107;0.39460990841713195;21.33946277929879
46760;316.536;2340.45;0.0193326;0.0471788;106.231;0.39119573128692264;21.337390157401025
46770;316.728;2340.92;0.0191744;0.0472433;106.376;0.3875978723692267;21.33806023626656
46780;316.92;2341.39;0.0190169;0.0473008;106.506;0.3841028560233904;21.33740815744863
46790;317.109;2341.87;0.0188483;0.0473711;106.664;0.3804833252886261;21.33830270757809
46800;317.295;2342.34;0.0186676;0.0474236;106.782;0.3770201384208772;21.337278856104348
46810;317.483;2342.82;0.0185219;0.0474855;106.922;0.37315007746568174;21.338819672205773
46820;317.668;2343.29;0.0183575;0.0475469;107.06;0.3696271259346877;21.336697118428447
46830;317.85;2343.77;0.0181829;0.0476024;107.185;0.36564297742745716;21.338078379233217
46840;318.03;2344.25;0.0180026;0.0476794;107.358;0.36215924562946633;21.335156174921657
46850;318.21;2344.72;0.0178331;0.0477324;107.477;0.35814646499882463;21.336756962598905
46860;318.389;2345.2;0.0176696;0.0477869;107.6;0.3543849555377352;21.337233899291583
46870;318.563;2345.68;0.0174826;0.0478568;107.758;0.3505534973554084;21.338714069864103
46880;318.738;2346.16;0.0173028;0.0479064;107.869;0.3467396085731985;21.33918495111904
46890;318.911;2346.64;0.0171305;0.047981;108.037;0.3428280737620901;21.340002454308355
46900;319.081;2347.12;0.0169477;0.0480282;108.143;0.33872043615414826;21.33925435288925
46910;319.248;2347.6;0.0167537;0.0480942;108.292;0.3348856939421116;21.340403170313927
46920;319.417;2348.08;0.0165812;0.0481407;108.397;0.3308083573059596;21.341369248022602
46930;319.581;2348.56;0.0163938;0.0482054;108.542;0.3267093313903192;21.342109621565623
46940;319.744;2349.05;0.0162001;0.0482659;108.679;0.3227656710128525;21.342121062859576
46950;319.904;2349.53;0.015998;0.0483269;108.816;0.3186736364967405;21.343183677059972
46960;320.065;2350.01;0.0158284;0.0483906;108.96;0.3145683070499166;21.3418364598593
46970;320.222;2350.5;0.0156345;0.0484438;109.079;0.3102649142014045;21.34448038958088
46980;320.377;2350.98;0.0154331;0.048502;109.21;0.3062006099432564;21.34468379299611
46990;320.532;2351.47;0.0152452;0.0485506;109.32;0.3018917753645084;21.348281918758182
47000;320.682;2351.96;0.0150428;0.0486197;109.475;0.2977525502155558;21.34726023446911
47010;320.831;2352.44;0.0148391;0.0486694;109.587;0.29343225872450135;21.350277987417904
47020;320.979;2352.93;0.0146426;0.0487291;109.722;0.2892225225180187;21.349895746992534
47030;321.125;2353.42;0.0144466;0.0487861;109.85;0.28477935997461146;21.35061113357477
47040;321.27;2353.91;0.0142563;0.048843;109.978;0.28051165230285313;21.35166763188776
47050;321.41;2354.4;0.0140419;0.0488992;110.105;0.2760821230167398;21.353789847021886
47060;321.549;2354.88;0.0138291;0.0489454;110.209;0.2717306906514464;21.35422032609773
47070;321.685;2355.38;0.0136134;0.0490037;110.34;0.2673342433195432;21.356240247032304
47080;321.822;2355.87;0.0134175;0.0490503;110.445;0.26268565707140756;21.357619904675275
47090;321.955;2356.36;0.0132126;0.0491094;110.578;0.2583136408477277;21.358486731560856
47100;322.086;2356.85;0.0130059;0.04916;110.692;0.2537096383974321;21.36180729545508
47110;322.216;2357.34;0.0127981;0.0492227;110.833;0.24936028448271919;21.362327496664843
47120;322.342;2357.83;0.0125749;0.0492567;110.91;0.24470787864862262;21.3640795473122
47130;322.468;2358.33;0.0123752;0.0493244;111.062;0.24016579302968477;21.363826613652975
47140;322.59;2358.82;0.0121553;0.0493749;111.176;0.23554356899863618;21.366359327942778
47150;322.71;2359.32;0.0119357;0.0494228;111.284;0.23095239663782036;21.366494686723975
47160;322.829;2359.81;0.0117208;0.0494685;111.387;0.22630159608217834;21.370110686665903
47170;322.945;2360.3;0.0115086;0.0495047;111.468;0.22157898961382733;21.371635329789456
47180;323.058;2360.8;0.0112859;0.04956;111.593;0.2168033213593431;21.373124435751322
47190;323.17;2361.3;0.0110661;0.0496004;111.683;0.21209892295843918;21.375964552076475
47200;323.28;2361.79;0.0108414;0.0496577;111.812;0.2074307010124543;21.37646701860122
47210;323.387;2362.29;0.0106302;0.0496954;111.897;0.20260914802995383;21.37783347581814
47220;323.493;2362.79;0.0104012;0.0497499;112.02;0.19793810474495105;21.379046443199734
47230;323.596;2363.29;0.0101886;0.0497839;112.097;0.1929973535501634;21.380658589638394
47240;323.698;2363.79;0.00997291;0.0498353;112.212;0.18814152341885904;21.383133496458598
47250;323.796;2364.28;0.00974569;0.0498677;112.285;0.1833735973778576;21.38410731386741
47260;323.891;2364.78;0.00951083;0.0499078;112.376;0.1784298716607788;21.387906555587858
47270;323.986;2365.28;0.00929885;0.0499513;112.474;0.1735012440620333;21.38761314927588
47280;324.077;2365.78;0.00906069;0.0499867;112.553;0.168609893764682;21.39353662669657
47290;324.166;2366.28;0.00883511;0.050031;112.653;0.1637009061382461;21.391110706376693
47300;324.254;2366.78;0.00860865;0.0500561;112.71;0.15862894497536678;21.39835201847108
47310;324.337;2367.29;0.00836898;0.0501021;112.813;0.15383143100905644;21.394948610549882
47320;324.421;2367.79;0.00814444;0.0501344;112.886;0.14877290152083317;21.40110586424659
47330;324.501;2368.29;0.00791925;0.0501816;112.992;0.14377692004926373;21.398794830013756
47340;324.58;2368.79;0.00768623;0.0502032;113.041;0.13881219681525442;21.405828533225105
47350;324.655;2369.29;0.00746117;0.0502386;113.12;0.13379634906780374;21.403649729406112
47360;324.73;2369.8;0.00723472;0.0502613;113.172;0.12871428339176705;21.40984065140112
47370;324.8;2370.3;0.00700656;0.0503044;113.269;0.12361490613592466;21.409386454444007
47380;324.869;2370.8;0.00676857;0.0503331;113.333;0.11862904856660986;21.412438484460964
47390;324.936;2371.31;0.00654182;0.0503687;113.413;0.11352449671997303;21.41302591485113
47400;325.001;2371.81;0.00631481;0.0503944;113.471;0.1084323274498086;21.417058199215866
47410;325.062;2372.32;0.00607576;0.0504209;113.531;0.10335948522117008;21.417555324336874
47420;325.122;2372.82;0.00584484;0.0504441;113.583;0.09819462047936608;21.421755259250375
47430;325.179;2373.33;0.00561259;0.0504707;113.643;0.09293564084195172;21.423768434461987
47440;325.234;2373.83;0.00537329;0.0504981;113.705;0.08794793932865544;21.426490060089254
47450;325.286;2374.34;0.00513767;0.0505164;113.746;0.08270590618305176;21.430244513050543
47460;325.335;2374.84;0.00490314;0.050555;113.833;0.07755630671874503;21.4307215409382
47470;325.383;2375.35;0.00466692;0.050558;113.84;0.07232333744142477;21.43654562838627
47480;325.429;2375.86;0.00444125;0.0505902;113.912;0.06717019483590685;21.437404772115976
47490;325.472;2376.36;0.00419899;0.0505914;113.915;0.061968355849186474;21.44320191075584
47500;325.513;2376.87;0.00396535;0.0506325;114.008;0.05684245897372348;21.44288079716374
47510;325.552;2377.37;0.00372958;0.0506295;114.001;0.051553794397769706;21.450234618465164
47520;325.588;2377.88;0.00348963;0.0506648;114.08;0.04647269135799547;21.449784931342244
47530;325.622;2378.39;0.00326696;0.0506671;114.085;0.04103229913576807;21.45622753983557
47540;325.653;2378.9;0.00302307;0.0506967;114.152;0.03593618777720316;21.45676201447979
47550;325.682;2379.4;0.00278552;0.0506989;114.157;0.030663555001306818;21.46177290053815
47560;325.709;2379.91;0.00255306;0.0507182;114.2;0.02552615527004793;21.46456550498845
47570;325.733;2380.42;0.00231003;0.0507362;114.241;0.020205960124012295;21.468577379714883
47580;325.755;2380.93;0.0020792;0.0507516;114.276;0.01497174440268531;21.470492295016633
47590;325.774;2381.43;0.00183801;0.0507564;114.286;0.009712747517689836;21.476797370500897
47600;325.79;2381.94;0.00158887;0.050758;114.29;0.004468895919856492;21.478890951363674
47610;325.806;2382.45;0.00136216;0.0507758;114.33;-0.0007788505539810212;21.484485968325366
47620;325.819;2382.96;0.0011284;0.050781;114.342;-0.006112184484575515;21.48609166215186
47630;325.829;2383.47;887229e-9;0.0507859;114.353;-0.011269801119488887;21.4929009937129
47640;325.836;2383.97;649762e-9;0.0507886;114.359;-0.016525726832124735;21.495146412172478
47650;325.841;2384.48;409594e-9;0.0507885;114.359;-0.02173047644160824;21.50014431547347
47660;325.844;2384.99;170597e-9;0.0508025;114.39;-0.02689984246513226;21.502938020537044
47670;325.844;2385.5;-637994e-10;0.0507893;114.36;-0.03227467272556117;21.508713690213263
47680;325.843;2386.01;-303094e-9;0.0508024;114.39;-0.03752140320065766;21.512592689942565
47690;325.839;2386.52;-533646e-9;0.0507997;114.384;-0.04272255409908374;21.51877842436873
47700;325.831;2387.03;-783695e-9;0.0508039;114.394;-0.04788442018106352;21.520341918690022
47710;325.823;2387.53;-0.00100646;0.0507875;114.356;-0.05313966443313506;21.52879992772917
47720;325.81;2388.04;-0.00125553;0.0507909;114.364;-0.05837770575865358;21.52917096263144
47730;325.798;2388.55;-0.00147817;0.0507797;114.339;-0.06354710866501945;21.53868168245675
47740;325.781;2389.06;-0.0017207;0.0507726;114.323;-0.06877726844080717;21.53995609060428
47750;325.763;2389.57;-0.00196035;0.0507675;114.311;-0.07392761367258177;21.546693033672458
47760;325.743;2390.07;-0.00219027;0.0507665;114.309;-0.07924906735557707;21.550745727689154
47770;325.717;2390.58;-0.0024418;0.0507495;114.271;-0.08424772313315831;21.557331538139152
47780;325.693;2391.09;-0.00266809;0.0507451;114.261;-0.08947346016366928;21.560102773903086
47790;325.665;2391.6;-0.00290686;0.0507186;114.201;-0.09453903870106276;21.569158870209975
47800;325.635;2392.11;-0.00313343;0.0507266;114.219;-0.09983407868887065;21.569874869133205
47810;325.602;2392.61;-0.00337272;0.0506831;114.121;-0.1047798549513835;21.581150801723485
47820;325.568;2393.12;-0.00359875;0.0506883;114.133;-0.11004483077276073;21.582573321179247
47830;325.53;2393.63;-0.0038383;0.050648;114.042;-0.11503449285118914;21.59228473936617
47840;325.489;2394.13;-0.00408299;0.0506497;114.046;-0.12028704723276906;21.595961523266055
47850;325.448;2394.64;-0.00430468;0.0506278;113.997;-0.12522562992239678;21.601709989237918
47860;325.404;2395.15;-0.00454259;0.0506067;113.949;-0.1303143362672864;21.607261691374735
47870;325.357;2395.65;-0.00477833;0.0505823;113.895;-0.13526277642870477;21.614657948106895
47880;325.307;2396.16;-0.00501161;0.0505669;113.86;-0.14037952625435463;21.619013555124248
47890;325.256;2396.67;-0.00523925;0.0505394;113.798;-0.14539699774703996;21.626853639967692
47900;325.202;2397.17;-0.00547506;0.0505112;113.734;-0.15033866213895558;21.6318679235385
47910;325.148;2397.68;-0.00569087;0.05049;113.687;-0.15546699527912192;21.638627344068453
47920;325.088;2398.18;-0.00594081;0.0504575;113.613;-0.16030253423667368;21.6464268910296
47930;325.028;2398.69;-0.0061503;0.0504306;113.553;-0.16538708702695604;21.65124719467994
47940;324.964;2399.19;-0.00640146;0.0503981;113.48;-0.170078047694378;21.657699342601333
47950;324.9;2399.69;-0.00660944;0.0503662;113.408;-0.175187321174487;21.665307204327313
47960;324.832;2400.2;-0.00685169;0.0503254;113.316;-0.1798352700254025;21.671896927890096
47970;324.763;2400.7;-0.00706368;0.050305;113.27;-0.18487652061893667;21.677632125873036
47980;324.691;2401.2;-0.00729584;0.0502623;113.174;-0.18964812166351824;21.684974720785164
47990;324.617;2401.71;-0.00751321;0.0502361;113.115;-0.19461133071549347;21.69090791893876
48000;324.54;2402.21;-0.00774619;0.0501975;113.028;-0.19934540473898513;21.698884593477132
48010;324.462;2402.71;-0.00796249;0.0501521;112.926;-0.20410085461928332;21.706137574773926
48020;324.38;2403.22;-0.00820101;0.0501272;112.87;-0.20885797633039646;21.712722254718773
48030;324.297;2403.72;-0.00841592;0.0500797;112.763;-0.21361879090440333;21.720549648563598
48040;324.21;2404.22;-0.00865032;0.050038;112.669;-0.21822481095287222;21.72694924708803
48050;324.123;2404.72;-0.00886433;0.0499988;112.581;-0.22298641354355564;21.733408362948076
48060;324.034;2405.22;-0.00908712;0.0499644;112.503;-0.22761958138635616;21.741498318995777
48070;323.941;2405.72;-0.00930457;0.0499013;112.361;-0.23217060391023714;21.748730865936423
48080;323.847;2406.22;-0.00952508;0.0498748;112.301;-0.2368591278921575;21.756225758953732
48090;323.751;2406.72;-0.00973628;0.0498147;112.166;-0.2413739897198971;21.761829899437103
48100;323.653;2407.21;-0.00994686;0.0497871;112.104;-0.2459759564147555;21.769691643363014
48110;323.551;2407.71;-0.0101777;0.0497408;112;-0.25062767617451087;21.775205545193646
48120;323.448;2408.21;-0.0103958;0.0496938;111.894;-0.25496159028918947;21.78589719614144
48130;323.342;2408.71;-0.0106079;0.0496377;111.767;-0.2595867372216062;21.790608757009824
48140;323.235;2409.2;-0.0108213;0.049587;111.653;-0.263883339571575;21.799604634881895
48150;323.127;2409.7;-0.0110205;0.0495275;111.519;-0.26844402731102046;21.805185281485635
48160;323.015;2410.19;-0.0112342;0.0494687;111.387;-0.2728144732807201;21.81469268019025
48170;322.901;2410.69;-0.0114426;0.0494253;111.289;-0.2773476195931628;21.819907929221937
48180;322.786;2411.18;-0.0116532;0.0493608;111.144;-0.2814736282109167;21.82761011870567
48190;322.668;2411.68;-0.0118606;0.049326;111.066;-0.28599131522284016;21.834690244053455
48200;322.548;2412.17;-0.0120663;0.0492642;110.927;-0.29023865216073613;21.841039353547558
48210;322.426;2412.66;-0.0122705;0.0492025;110.788;-0.2944850882102673;21.850321912136927
48220;322.302;2413.15;-0.0124701;0.0491397;110.646;-0.29875785342956196;21.85771857025239
48230;322.175;2413.65;-0.0126879;0.0490943;110.544;-0.30295806955034366;21.863899709012458
48240;322.049;2414.14;-0.0128676;0.0490299;110.399;-0.3071784577051987;21.871510895118
48250;321.918;2414.63;-0.0130794;0.0489671;110.258;-0.3112126901637964;21.879134745948654
48260;321.786;2415.12;-0.0132759;0.0489216;110.155;-0.31558049525059595;21.88580204121664
48270;321.653;2415.61;-0.0134691;0.0488573;110.01;-0.31938920743262633;21.89277046985952
48280;321.516;2416.09;-0.0136693;0.0487892;109.857;-0.32361905040341954;21.89867925525362
48290;321.378;2416.58;-0.0138665;0.0487245;109.711;-0.3275373901483125;21.907335206885797
48300;321.238;2417.07;-0.014058;0.0486593;109.564;-0.3316110286150409;21.912513001274366
48310;321.097;2417.56;-0.0142442;0.0485878;109.403;-0.33549825965819147;21.920903549624676
48320;320.952;2418.04;-0.0144501;0.0485463;109.31;-0.3396326860198542;21.9260184791155
48330;320.808;2418.53;-0.0146234;0.0484677;109.133;-0.343460335976846;21.932856885090935
48340;320.661;2419.01;-0.0148139;0.0484198;109.025;-0.34735975705068467;21.939123583404843
48350;320.511;2419.5;-0.0150001;0.0483543;108.878;-0.35122426391500927;21.9447217374386
48360;320.36;2419.98;-0.0151837;0.048281;108.713;-0.35500958383437536;21.951462835619182
48370;320.207;2420.46;-0.0153653;0.0482188;108.573;-0.3588119702807119;21.958771894149333
48380;320.052;2420.95;-0.0155521;0.0481534;108.425;-0.36258148676487967;21.964860378020745
48390;319.895;2421.43;-0.0157237;0.0480828;108.266;-0.36640458434643997;21.97069482634248
48400;319.738;2421.91;-0.0158985;0.0480283;108.144;-0.37003852455478436;21.977798375112478
48410;319.577;2422.39;-0.0160786;0.0479488;107.965;-0.3737646968280879;21.98220771732964
48420;319.416;2422.87;-0.0162506;0.0478869;107.825;-0.377287408848625;21.98924866191683
48430;319.252;2423.35;-0.0164187;0.0478188;107.672;-0.3810136843072489;21.992393078934896
48440;319.086;2423.82;-0.0165955;0.0477421;107.499;-0.3844351106199191;22.00114217009039
48450;318.92;2424.3;-0.0167548;0.0476758;107.35;-0.38816572645177305;22.007159906496
48460;318.751;2424.78;-0.0169288;0.0476089;107.199;-0.3915497822900227;22.01063802007545
48470;318.582;2425.25;-0.0170854;0.0475491;107.065;-0.3951340407398648;22.016754040463745
48480;318.407;2425.73;-0.0172674;0.0474759;106.9;-0.3985086756897949;22.01985652630129
48490;318.236;2426.21;-0.0174217;0.047421;106.776;-0.40185669125420376;22.02573364132614
48500;318.059;2426.68;-0.0175823;0.0473237;106.557;-0.4052162687499302;22.030903172657297
48510;317.883;2427.15;-0.0177456;0.0472856;106.471;-0.40859352247378145;22.035324850358087
48520;317.704;2427.62;-0.017901;0.047196;106.27;-0.4118591093050714;22.04029633764032
48530;317.525;2428.1;-0.018051;0.0471371;106.137;-0.415169364064005;22.043536861351775
48540;317.343;2428.57;-0.0182121;0.047068;105.981;-0.4183754618240152;22.04909971635216
48550;317.16;2429.04;-0.0183604;0.0470061;105.842;-0.42167059543898666;22.05208907208594
48560;316.975;2429.51;-0.0185141;0.0469258;105.661;-0.4246651116079099;22.057625301816618
48570;316.789;2429.98;-0.0186594;0.0468638;105.522;-0.4279901250304861;22.059831420813744
48580;316.602;2430.45;-0.0188152;0.0468089;105.398;-0.4309032466063957;22.064134077348797
48590;316.414;2430.91;-0.0189393;0.0467329;105.227;-0.43413505287133947;22.06617219274081
48600;316.222;2431.38;-0.0190998;0.0466651;105.074;-0.43702907966393223;22.067965899554018
48610;316.03;2431.85;-0.0192496;0.0466047;104.938;-0.4400714798436498;22.07173094744037
48620;315.836;2432.31;-0.0193865;0.0465296;104.769;-0.4430662855786691;22.076323943940448
48630;315.642;2432.78;-0.019522;0.0464663;104.627;-0.44594307525502686;22.078096043433813
48640;315.447;2433.24;-0.0196507;0.0464002;104.478;-0.4488676047513749;22.081092735373375
48650;315.249;2433.71;-0.0197917;0.0463379;104.337;-0.45161277705493896;22.08213993583475
48660;315.05;2434.17;-0.0199315;0.0462675;104.179;-0.45439656651808946;22.082886991479064
48670;314.85;2434.64;-0.0200643;0.0462181;104.068;-0.4571929866118416;22.085745276151517
48680;314.648;2435.1;-0.0201884;0.0461427;103.898;-0.4599655764713282;22.08689198644442
48690;314.446;2435.56;-0.0203134;0.046084;103.766;-0.4626408938604871;22.089504081723028
48700;314.242;2436.02;-0.020443;0.0460122;103.604;-0.4653017045277764;22.090159503049044
48710;314.035;2436.48;-0.0205786;0.0459595;103.485;-0.4678828356447152;22.090478870646976
48720;313.83;2436.94;-0.0206897;0.0458887;103.326;-0.470464928050323;22.091196293931844
48730;313.622;2437.4;-0.0208164;0.045839;103.214;-0.47306332693729136;22.091978409328775
48740;313.413;2437.86;-0.0209452;0.0457816;103.085;-0.4754151038710054;22.09149700320864
48750;313.202;2438.31;-0.0210558;0.0457247;102.957;-0.47809327086713355;22.090016226153047
48760;312.991;2438.77;-0.0211743;0.0456587;102.808;-0.480291513367334;22.091602251085458
48770;312.778;2439.23;-0.0212893;0.0456083;102.695;-0.482885127778117;22.09321600856238
48780;312.564;2439.68;-0.0214053;0.0455382;102.537;-0.4850528251671351;22.091331864301004
48790;312.349;2440.14;-0.021518;0.0455007;102.452;-0.48746753568339646;22.087760171774597
48800;312.135;2440.59;-0.0216078;0.0454306;102.295;-0.48974797150991123;22.0881699206224
48810;311.918;2441.05;-0.0217206;0.0453857;102.193;-0.4918643744740069;22.0867543227251
48820;311.699;2441.5;-0.0218358;0.0453106;102.024;-0.4939324320400078;22.085563607438164
48830;311.48;2441.96;-0.0219455;0.0452815;101.959;-0.49621855428126355;22.08271381638491
48840;311.26;2442.41;-0.022037;0.0452179;101.816;-0.49827803874793775;22.081386882484104
48850;311.04;2442.86;-0.0221276;0.0451694;101.706;-0.500399431540529;22.080734300097863
48860;310.817;2443.31;-0.0222345;0.0451105;101.574;-0.5023450371450245;22.07904789585443
48870;310.593;2443.76;-0.0223442;0.0450782;101.501;-0.504356775981593;22.073059768561436
48880;310.37;2444.21;-0.02243;0.0450246;101.38;-0.5062273982600523;22.07097962575609
48890;310.145;2444.66;-0.0225188;0.0449778;101.275;-0.5082328344051477;22.06732558301674
48900;309.92;2445.11;-0.0226143;0.0449349;101.178;-0.5099082033824278;22.066446521891354
48910;309.692;2445.56;-0.0227009;0.0448815;101.058;-0.5118971764601359;22.06243627145964
48920;309.465;2446.01;-0.0227882;0.0448389;100.962;-0.5135372320956012;22.05754905004653
48930;309.236;2446.46;-0.022881;0.0448078;100.892;-0.515379938897448;22.054663041407498
48940;309.008;2446.91;-0.0229494;0.0447629;100.791;-0.5171021641116952;22.05056419622369
48950;308.775;2447.36;-0.0230588;0.0447149;100.683;-0.5186169621111358;22.04605115690042
48960;308.544;2447.8;-0.0231378;0.0446743;100.592;-0.5202438014398219;22.042121644485796
48970;308.314;2448.25;-0.0232061;0.0446405;100.515;-0.5217227399659269;22.037402451429557
48980;308.081;2448.7;-0.0232866;0.0445995;100.423;-0.5232742914395175;22.030223026147205
48990;307.847;2449.14;-0.0233723;0.0445591;100.332;-0.5246508164395116;22.02595408295413
49000;307.613;2449.59;-0.0234389;0.0445232;100.251;-0.5261698214735568;22.02191261665849
49010;307.378;2450.03;-0.0235183;0.0444853;100.166;-0.5273675597194563;22.01583091163998
49020;307.143;2450.48;-0.0235863;0.0444697;100.131;-0.5288741450080667;22.009013260446114
49030;306.906;2450.92;-0.0236542;0.0444321;100.046;-0.5301482891907678;22.003589186071125
49040;306.67;2451.37;-0.0237217;0.0444063;99.9882;-0.5312813444938732;21.998272944629136
49050;306.431;2451.81;-0.0237892;0.0443553;99.8734;-0.5324839998814956;21.99377101027991
49060;306.193;2452.26;-0.0238538;0.0443417;99.8428;-0.5336413472663266;21.98572938730693
49070;305.953;2452.7;-0.0239205;0.044316;99.7847;-0.53472976456826;21.97545523169763
49080;305.714;2453.14;-0.0239816;0.0442901;99.7265;-0.5358225913121657;21.971047224392287
49090;305.474;2453.59;-0.0240376;0.0442627;99.6649;-0.5368901857831672;21.96632038070151
49100;305.232;2454.03;-0.0241017;0.044231;99.5934;-0.5376814235112847;21.957211138770994
49110;304.992;2454.47;-0.0241432;0.0442111;99.5487;-0.538665728208745;21.95032612005987
49120;304.749;2454.91;-0.0242088;0.0441771;99.472;-0.5394859682794374;21.94579026719064
49130;304.508;2455.36;-0.0242595;0.0441797;99.4779;-0.5402447122548542;21.93605956065933
49140;304.263;2455.8;-0.0243135;0.0441407;99.3902;-0.5410532988977399;21.928599096402692
49150;304.02;2456.24;-0.0243635;0.0441436;99.3967;-0.5419070903703764;21.92068741085803
49160;303.775;2456.68;-0.0244069;0.0441074;99.3151;-0.5425168358205912;21.9120176759628
49170;303.531;2457.12;-0.0244557;0.0440865;99.2682;-0.5430595690623767;21.90500764025058
49180;303.286;2457.56;-0.0244984;0.0440761;99.2446;-0.5437430874590821;21.896571093275497
49190;303.041;2458;-0.0245397;0.0440677;99.2257;-0.5442661882963586;21.88829121857372
49200;302.796;2458.45;-0.0245725;0.0440584;99.2049;-0.5446552333974124;21.88071038755981
49210;302.549;2458.89;-0.0246209;0.0440314;99.144;-0.5451369620171874;21.872707034365554
49220;302.302;2459.33;-0.0246632;0.0440384;99.1597;-0.5454651821828155;21.86230427443533
49230;302.055;2459.77;-0.0246898;0.0440147;99.1065;-0.5457901535880904;21.85325097285279
49240;301.81;2460.21;-0.0247077;0.0440162;99.1097;-0.5462366518815593;21.847103115227114
49250;301.56;2460.65;-0.0247547;0.0440012;99.0759;-0.5463468010591764;21.837873796281755
49260;301.312;2461.09;-0.0247839;0.044;99.0734;-0.5466022244205;21.828699535846827
49270;301.065;2461.53;-0.024801;0.0439916;99.0544;-0.546742837013158;21.819508729227874
49280;300.816;2461.97;-0.024832;0.0439991;99.0712;-0.5469277709878818;21.810086705549278
49290;300.568;2462.41;-0.0248653;0.0439978;99.0685;-0.5467666542559098;21.801366704679694
49300;300.318;2462.85;-0.0248801;0.0439761;99.0194;-0.5468579069931289;21.793484624008485
49310;300.07;2463.29;-0.0248969;0.0440017;99.0772;-0.5468392919308327;21.784413114750407
49320;299.82;2463.73;-0.0249123;0.0439861;99.042;-0.5467110763465535;21.773940775389164
49330;299.571;2464.17;-0.0249312;0.0439927;99.0569;-0.5466015966297638;21.765401745047495
49340;299.32;2464.61;-0.0249488;0.0439867;99.0434;-0.546446475623648;21.757797833515227
49350;299.071;2465.05;-0.02496;0.0440044;99.0831;-0.5461394396224855;21.747842156543626
49360;298.822;2465.49;-0.024961;0.0440106;99.0971;-0.5458411588263674;21.738047651897325
49370;298.571;2465.93;-0.0249821;0.0440106;99.0971;-0.5455016816328226;21.730880788342287
49380;298.321;2466.37;-0.0249912;0.0440297;99.1402;-0.5450081295848807;21.720307760991076
49390;298.071;2466.81;-0.0249908;0.0440178;99.1134;-0.5444993937279976;21.711631529608667
49400;297.823;2467.25;-0.0249748;0.0440426;99.1692;-0.5441336336878462;21.703896451170188
49410;297.571;2467.69;-0.0249861;0.0440439;99.1721;-0.543580822910882;21.69359854674598
49420;297.321;2468.13;-0.0249957;0.0440692;99.2291;-0.5429614751921752;21.683022234720077
49430;297.072;2468.58;-0.0249768;0.0440843;99.2632;-0.5424820967841947;21.67502740829673
49440;296.822;2469.02;-0.0249724;0.0441052;99.3103;-0.5417596253108479;21.666280873053886
49450;296.571;2469.46;-0.0249755;0.0441157;99.3339;-0.5409521557513668;21.658077672751862
49460;296.321;2469.9;-0.0249653;0.0441183;99.3397;-0.5400860834021666;21.64991935055034
49470;296.072;2470.34;-0.0249386;0.0441488;99.4083;-0.539364923036828;21.642256279836893
49480;295.823;2470.78;-0.0249218;0.0441686;99.4529;-0.5384636725471141;21.63069651425299
49490;295.573;2471.23;-0.0249191;0.0442036;99.5316;-0.5374901045082427;21.62230920843635
49500;295.323;2471.67;-0.0248972;0.0442142;99.5555;-0.5367505626764358;21.615235601672786
49510;295.075;2472.11;-0.0248755;0.0442411;99.6162;-0.5354547027017591;21.604124289597955
49520;294.826;2472.55;-0.0248539;0.0442642;99.6682;-0.5344449165376604;21.596436784331768
49530;294.577;2473;-0.0248331;0.04428;99.7037;-0.533236057833163;21.591839362514655
